*******************************************************************************,,,,,,
 2044-Dec-10 23:59,2467960.499, , ,63.96215416,5.9682934,174.1142
 2045-Dec-10 23:59,2468325.499, , ,65.06394598,6.0289893,174.2346
 2046-Dec-10 23:59,2468690.499, ,m,66.1558731,6.1095586,174.3062
 2047-Dec-10 23:59,2469055.499, , ,67.2391192,6.2088355,174.3225
 2048-Dec-10 23:59,2469421.499, ,m,68.3178252,5.8173781,174.3045
 2049-Dec-10 23:59,2469786.499, ,m,69.38568497,5.9173091,174.2727
 2050-Dec-10 23:59,2470151.499, , ,70.44608602,6.0065686,174.2548
 2051-Dec-10 23:59,2470516.499, ,m,71.4987204,6.0766811,174.262
 2052-Dec-10 23:59,2470882.499, , ,72.54670698,5.7226626,174.2974
 2053-Dec-10 23:59,2471247.499, , ,73.58323462,5.7975015,174.369
 2054-Dec-10 23:59,2471612.499, ,m,74.61127605,5.8749706,174.4695
 2055-Dec-10 23:59,2471977.499, , ,75.63097561,5.9778049,174.5908
 2056-Dec-10 23:59,2472343.499, ,m,76.64585733,5.5874508,174.7165
 2057-Dec-10 23:59,2472708.499, ,m,77.65000341,5.6830588,174.8083
 2058-Dec-10 23:59,2473073.499, , ,78.64754138,5.7863141,174.8458
 2059-Dec-10 23:59,2473438.499, ,m,79.63930975,5.8631463,174.8261
 2060-Dec-10 23:59,2473804.499, , ,80.62918269,5.5187742,174.768
 2061-Dec-10 23:59,2474169.499, , ,81.61113524,5.6127288,174.709
 2062-Dec-10 23:59,2474534.499, ,m,82.58798114,5.6971593,174.6647
 2063-Dec-10 23:59,2474899.499, , ,83.55947393,5.8134727,174.6478
 2064-Dec-10 23:59,2475265.499, ,m,84.52840179,5.4308348,174.6675
 2065-Dec-10 23:59,2475630.499, ,m,85.48801448,5.5256757,174.7198
 2066-Dec-10 23:59,2475995.499, , ,86.44123982,5.6313968,174.8084
 2067-Dec-10 23:59,2476360.499, ,m,87.38795251,5.7047752,174.9229
 2068-Dec-10 23:59,2476726.499, ,m,88.33142685,5.3509142,175.0369
 2069-Dec-10 23:59,2477091.499, , ,89.26614627,5.4489239,175.1245
 2070-Dec-10 23:59,2477456.499, ,m,90.19576635,5.5341112,175.1528
 2071-Dec-10 23:59,2477821.499, , ,91.12114498,5.6547533,175.1241
 2072-Dec-10 23:59,2478187.499, , ,92.04595765,5.287777,175.0682
 2073-Dec-10 23:59,2478552.499, ,m,92.96406475,5.3856126,175.0083
 2074-Dec-10 23:59,2478917.499, , ,93.87829748,5.5047172,174.9698
 2075-Dec-10 23:59,2479282.499, ,m,94.78824861,5.589056,174.9627
 2076-Dec-10 23:59,2479648.499, ,m,95.69642153,5.2312176,174.9882
 2077-Dec-10 23:59,2480013.499, , ,96.59655747,5.3381373,175.0559
 2078-Dec-10 23:59,2480378.499, ,m,97.49121719,5.4161018,175.1579
 2079-Dec-10 23:59,2480743.499, ,m,98.38036367,5.5293803,175.2837
 2080-Dec-10 23:59,2481109.499, , ,99.26737116,5.16218,175.4113
 2081-Dec-10 23:59,2481474.499, ,m,100.1466972,5.2518849,175.4941
 2082-Dec-10 23:59,2481839.499, , ,101.0221407,5.3765654,175.5126
 2083-Dec-10 23:59,2482204.499, , ,101.8945238,5.4698848,175.4715
 2084-Dec-10 23:59,2482570.499, ,m,102.7671593,5.1159381,175.3974
 2085-Dec-10 23:59,2482935.499, , ,103.6343575,5.2368634,175.3291
 2086-Dec-10 23:59,2483300.499, ,m,104.4986124,5.3243365,175.2811
 2087-Dec-10 23:59,2483665.499, ,m,105.3594783,5.4404113,175.2624
 2088-Dec-10 23:59,2484031.499, , ,106.2196114,5.0818709,175.2834
 2089-Dec-10 23:59,2484396.499, ,m,107.0726279,5.1686305,175.3373
 2090-Dec-10 23:59,2484761.499, , ,107.9211693,5.2869576,175.4275
 2091-Dec-10 23:59,2485126.499, , ,108.7652992,5.3814607,175.5386
 2092-Dec-10 23:59,2485492.499, ,m,109.608029,5.0135183,175.6372
 2093-Dec-10 23:59,2485857.499, , ,110.4442827,5.1364676,175.6937
 2094-Dec-10 23:59,2486222.499, ,m,111.2776082,5.2289408,175.6811
 2095-Dec-10 23:59,2486587.499, ,m,112.1086058,5.3442016,175.6137
 2096-Dec-10 23:59,2486953.499, , ,112.9407174,5.0019052,175.5296
 2097-Dec-10 23:59,2487318.499, ,m,113.7679744,5.0934633,175.4519
 2098-Dec-10 23:59,2487683.499, ,m,114.5927928,5.2179945,175.4016
 2099-Dec-10 23:59,2488048.499, , ,115.4148405,5.3230144,175.3879
 2100-Dec-10 23:59,2488413.499, ,m,116.2334368,5.4134047,175.4092
 2101-Dec-10 23:59,2488778.499, , ,117.0482474,5.5361964,175.4776
 2102-Dec-10 23:59,2489143.499, , ,117.8590122,5.628163,175.5819
 2103-Dec-10 23:59,2489508.499, ,m,118.6655457,5.7258856,175.7093
 2104-Dec-10 23:59,2489874.499, , ,119.471437,5.3840554,175.8313
 2105-Dec-10 23:59,2490239.499, ,m,120.2710055,5.4734221,175.8985
 2106-Dec-10 23:59,2490604.499, ,m,121.0679681,5.591966,175.8957
 2107-Dec-10 23:59,2490969.499, , ,121.8632011,5.7136952,175.8378
 2108-Dec-10 23:59,2491335.499, ,m,122.6599661,5.3435529,175.7554
 2109-Dec-10 23:59,2491700.499, , ,123.4520395,5.4722437,175.6866
 2110-Dec-10 23:59,2492065.499, , ,124.2421429,5.5795347,175.6431
 2111-Dec-10 23:59,2492430.499, ,m,125.0296426,5.6754501,175.6327
 2112-Dec-10 23:59,2492796.499, , ,125.8173073,5.3371065,175.6667
 2113-Dec-10 23:59,2493161.499, , ,126.5986158,5.4264957,175.737
 2114-Dec-10 23:59,2493526.499, ,m,127.3761987,5.5308177,175.8462
 2115-Dec-10 23:59,2493891.499, , ,128.1503035,5.6522712,175.9717
 2116-Dec-10 23:59,2494257.499, ,m,128.9242125,5.2728156,176.0721
 2117-Dec-10 23:59,2494622.499, ,m,129.6924698,5.3978964,176.1123
 2118-Dec-10 23:59,2494987.499, , ,130.458986,5.5146156,176.0739
 2119-Dec-10 23:59,2495352.499, ,m,131.2242297,5.6128655,175.9818
 2120-Dec-10 23:59,2495718.499, , ,131.9916269,5.284232,175.8822
 2121-Dec-10 23:59,2496083.499, , ,132.754975,5.3857832,175.7958
 2122-Dec-10 23:59,2496448.499, ,m,133.5166222,5.4931251,175.7407
 2123-Dec-10 23:59,2496813.499, , ,134.2762767,5.62158,175.724
 2124-Dec-10 23:59,2497179.499, ,m,135.0363865,5.2440716,175.7437
 2125-Dec-10 23:59,2497544.499, ,m,135.790425,5.3600171,175.8115
 2126-Dec-10 23:59,2497909.499, , ,136.5412719,5.4744906,175.9148
 2127-Dec-10 23:59,2498274.499, ,m,137.2887834,5.5627703,176.0359
 2128-Dec-10 23:59,2498640.499, , ,138.036391,5.2231806,176.1402
 2129-Dec-10 23:59,2499005.499, , ,138.7788137,5.3300826,176.1781
 2130-Dec-10 23:59,2499370.499, ,m,139.5195262,5.4327069,176.1434
 2131-Dec-10 23:59,2499735.499, , ,140.2592885,5.5696572,176.0646
 2132-Dec-10 23:59,2500101.499, , ,141.0012477,5.2029529,175.9723
 2133-Dec-10 23:59,2500466.499, ,m,141.7390442,5.3190889,175.9021
 2134-Dec-10 23:59,2500831.499, , ,142.4753541,5.4471153,175.8607
 2135-Dec-10 23:59,2501196.499, ,m,143.2095323,5.5358591,175.8557
 2136-Dec-10 23:59,2501562.499, ,m,143.9441214,5.1931604,175.8984
 2137-Dec-10 23:59,2501927.499, , ,144.672918,5.30084,175.9824
 2138-Dec-10 23:59,2502292.499, ,m,145.3984296,5.3908755,176.1087
 2139-Dec-10 23:59,2502657.499, , ,146.1209124,5.5204451,176.2503
 2140-Dec-10 23:59,2503023.499, , ,146.8437837,5.1508284,176.357
 2141-Dec-10 23:59,2503388.499, ,m,147.5616444,5.2614832,176.3921
 2142-Dec-10 23:59,2503753.499, , ,148.2783621,5.3962231,176.3455
 2143-Dec-10 23:59,2504118.499, ,m,148.9943961,5.4946879,176.25
 2144-Dec-10 23:59,2504484.499, ,m,149.7128245,5.1551975,176.1548
 2145-Dec-10 23:59,2504849.499, , ,150.4276384,5.2768792,176.076
 2146-Dec-10 23:59,2505214.499, ,m,151.1410917,5.3714552,176.0307
 2147-Dec-10 23:59,2505579.499, , ,151.8527984,5.5004468,176.0247
 2148-Dec-10 23:59,2505945.499, , ,152.5653518,5.137569,176.0563
 2149-Dec-10 23:59,2506310.499, ,m,153.2722977,5.2358483,176.1348
 2150-Dec-10 23:59,2506675.499, , ,153.9765277,5.3659501,176.2447
 2151-Dec-10 23:59,2507040.499, , ,154.6781304,5.460019,176.3587
 2152-Dec-10 23:59,2507406.499, ,m,155.3803951,5.1074123,176.4378
 2153-Dec-10 23:59,2507771.499, , ,156.0783289,5.2362566,176.4365
 2154-Dec-10 23:59,2508136.499, ,m,156.7753394,5.3319742,176.3645
 2155-Dec-10 23:59,2508501.499, ,m,157.4719413,5.4658571,176.2624
 2156-Dec-10 23:59,2508867.499, , ,158.1712384,5.1168007,176.1591
 2157-Dec-10 23:59,2509232.499, ,m,158.8668004,5.2176663,176.0854
 2158-Dec-10 23:59,2509597.499, , ,159.5611486,5.3538569,176.0442
 2159-Dec-10 23:59,2509962.499, , ,160.2537499,5.452971,176.0417
 2160-Dec-10 23:59,2510328.499, ,m,160.9469489,5.0921613,176.0901
 2161-Dec-10 23:59,2510693.499, , ,161.6347121,5.2169665,176.1825
 2162-Dec-10 23:59,2511058.499, ,m,162.3196106,5.305374,176.3161
 2163-Dec-10 23:59,2511423.499, ,m,163.001823,5.4247225,176.4594
 2164-Dec-10 23:59,2511789.499, , ,163.6849027,5.076253,176.5555
 2165-Dec-10 23:59,2512154.499, ,m,164.3635509,5.1742056,176.5736
 2166-Dec-10 23:59,2512519.499, , ,165.0414387,5.3114476,176.5139
 2167-Dec-10 23:59,2512884.499, , ,165.7190561,5.425485,176.4162
 2168-Dec-10 23:59,2513250.499, ,m,166.3991897,5.0654156,176.3267
 2169-Dec-10 23:59,2513615.499, , ,167.0758261,5.2018078,176.2584
 2170-Dec-10 23:59,2513980.499, ,m,167.7512547,5.2985946,176.2264
 2171-Dec-10 23:59,2514345.499, ,m,168.4249316,5.4131784,176.2379
 2172-Dec-10 23:59,2514711.499, , ,169.0995204,5.069401,176.291
 2173-Dec-10 23:59,2515076.499, ,m,169.7687314,5.1575068,176.3945
 2174-Dec-10 23:59,2515441.499, ,m,170.4353765,5.2844786,176.5266
 2175-Dec-10 23:59,2515806.499, , ,171.0998007,5.3961757,176.6491
 2176-Dec-10 23:59,2516172.499, ,m,171.7652921,5.0275654,176.7157
 2177-Dec-10 23:59,2516537.499, , ,172.4269492,5.1661555,176.6863
 2178-Dec-10 23:59,2516902.499, , ,173.088274,5.271869,176.5874
 2179-Dec-10 23:59,2517267.499, ,m,173.7495614,5.3898559,176.4697
 2180-Dec-10 23:59,2517633.499, , ,174.4138254,5.0572127,176.3614
 2181-Dec-10 23:59,2517998.499, ,m,175.0747453,5.1547622,176.2872
 2182-Dec-10 23:59,2518363.499, ,m,175.734633,5.2807646,176.2488
 2183-Dec-10 23:59,2518728.499, , ,176.3930922,5.4000418,176.2488
 2184-Dec-10 23:59,2519094.499, ,m,177.0524235,5.0251964,176.3011
 2185-Dec-10 23:59,2519459.499, , ,177.7065847,5.1535826,176.3955
 2186-Dec-10 23:59,2519824.499, , ,178.3583369,5.2574298,176.5256
 2187-Dec-10 23:59,2520189.499, ,m,179.0078034,5.3594636,176.6526
 2188-Dec-10 23:59,2520555.499, , ,179.6585625,5.0258531,176.7164
 2189-Dec-10 23:59,2520920.499, ,m,180.3055115,5.1261137,176.6974
 2190-Dec-10 23:59,2521285.499, ,m,180.9520604,5.2506101,176.6129
 2191-Dec-10 23:59,2521650.499, , ,181.5986598,5.3840121,176.5063
 2192-Dec-10 23:59,2522016.499, ,m,182.2479568,5.0132522,176.418
 2193-Dec-10 23:59,2522381.499, ,m,182.8937851,5.1465479,176.3558
 2194-Dec-10 23:59,2522746.499, , ,183.538515,5.2590592,176.3313
 2195-Dec-10 23:59,2523111.499, ,m,184.181527,5.3571926,176.354
 2196-Dec-10 23:59,2523477.499, , ,184.825409,5.0199636,176.4215
 2197-Dec-10 23:59,2523842.499, , ,185.4640981,5.1156103,176.5446
 2198-Dec-10 23:59,2524207.499, ,m,186.1003109,5.2261771,176.6952
 2199-Dec-10 23:59,2524572.499, , ,186.7345054,5.3542469,176.8276
 2200-Dec-10 23:59,2524937.499, ,m,187.3672162,5.4530949,176.89
 2201-Dec-10 23:59,2525302.499, ,m,187.9991531,5.5783194,176.8507
 2202-Dec-10 23:59,2525667.499, , ,188.6310515,5.7080243,176.7474
 2203-Dec-10 23:59,2526032.499, ,m,189.2630913,5.8119584,176.6346
 2204-Dec-10 23:59,2526398.499, , ,189.8983012,5.4780204,176.5363
 2205-Dec-10 23:59,2526763.499, , ,190.5300475,5.5929512,176.4737
 2206-Dec-10 23:59,2527128.499, ,m,191.1607786,5.6961474,176.4482
 2207-Dec-10 23:59,2527493.499, , ,191.79013,5.8273839,176.4614
 2208-Dec-10 23:59,2527859.499, , ,192.4208655,5.4584681,176.527
 2209-Dec-10 23:59,2528224.499, ,m,193.0463267,5.5688609,176.6295
 2210-Dec-10 23:59,2528589.499, , ,193.6697391,5.6957574,176.7551
 2211-Dec-10 23:59,2528954.499, ,m,194.2913664,5.7914472,176.8558
 2212-Dec-10 23:59,2529320.499, ,m,194.9149417,5.4514904,176.8745
 2213-Dec-10 23:59,2529685.499, , ,195.5350453,5.5739081,176.8098
 2214-Dec-10 23:59,2530050.499, ,m,196.1551642,5.6797559,176.6976
 2215-Dec-10 23:59,2530415.499, , ,196.7755448,5.8182387,176.5795
 2216-Dec-10 23:59,2530781.499, , ,197.39914,5.4612486,176.4898
 2217-Dec-10 23:59,2531146.499, ,m,198.0190515,5.5729816,176.4296
 2218-Dec-10 23:59,2531511.499, , ,198.6379283,5.7041843,176.4088
 2219-Dec-10 23:59,2531876.499, ,m,199.2552427,5.8019555,176.4376
 2220-Dec-10 23:59,2532242.499, ,m,199.8736616,5.4488928,176.5139
 2221-Dec-10 23:59,2532607.499, , ,200.4867955,5.5685462,176.6465
 2222-Dec-10 23:59,2532972.499, ,m,201.0976708,5.6632545,176.8015
 2223-Dec-10 23:59,2533337.499, ,m,201.7066883,5.790069,176.9273
 2224-Dec-10 23:59,2533703.499, , ,202.3177544,5.4389691,176.9739
 2225-Dec-10 23:59,2534068.499, ,m,202.9252161,5.5458629,176.9226
 2226-Dec-10 23:59,2534433.499, , ,203.5327637,5.6858421,176.8185
 2227-Dec-10 23:59,2534798.499, , ,204.140576,5.7956401,176.7145
 2228-Dec-10 23:59,2535164.499, ,m,204.7514177,5.443271,176.6275
 2229-Dec-10 23:59,2535529.499, , ,205.3586949,5.5753215,176.5789
 2230-Dec-10 23:59,2535894.499, ,m,205.9648934,5.6717785,176.5697
 2231-Dec-10 23:59,2536259.499, ,m,206.5695218,5.7941752,176.6049
 2232-Dec-10 23:59,2536625.499, , ,207.1755088,5.4430986,176.6972
 2233-Dec-10 23:59,2536990.499, ,m,207.7762681,5.5383665,176.827
 2234-Dec-10 23:59,2537355.499, , ,208.3750526,5.669103,176.9687
 2235-Dec-10 23:59,2537720.499, , ,208.9723921,5.7781435,177.0634
 2236-Dec-10 23:59,2538086.499, ,m,209.5719809,5.4201716,177.0552
 2237-Dec-10 23:59,2538451.499, , ,210.168448,5.5585203,176.96
 2238-Dec-10 23:59,2538816.499, ,m,210.7653131,5.6660923,176.8304
 2239-Dec-10 23:59,2539181.499, ,m,211.3625733,5.7899817,176.7059
 2240-Dec-10 23:59,2539547.499, , ,211.9632036,5.4535536,176.617
 2241-Dec-10 23:59,2539912.499, ,m,212.5603052,5.552206,176.5597
 2242-Dec-10 23:59,2540277.499, ,m,213.1564033,5.681083,176.543
 2243-Dec-10 23:59,2540642.499, , ,213.7511382,5.7961863,176.5764
 2244-Dec-10 23:59,2541008.499, ,m,214.3471027,5.4233692,176.6576
 2245-Dec-10 23:59,2541373.499, , ,214.9379426,5.5551555,176.7903
 2246-Dec-10 23:59,2541738.499, , ,215.5268697,5.656061,176.9354
 2247-Dec-10 23:59,2542103.499, ,m,216.1142123,5.7670353,177.0328
 2248-Dec-10 23:59,2542469.499, , ,216.7039584,5.435555,177.0421
 2249-Dec-10 23:59,2542834.499, ,m,217.2904821,5.5363341,176.9637
 2250-Dec-10 23:59,2543199.499, ,m,217.8772177,5.6694375,176.8495
 2251-Dec-10 23:59,2543564.499, , ,218.4643289,5.7973519,176.7478
 2252-Dec-10 23:59,2543930.499, ,m,219.0544489,5.4283928,176.6669
 2253-Dec-10 23:59,2544295.499, , ,219.6408587,5.5641918,176.6263
 2254-Dec-10 23:59,2544660.499, , ,220.226185,5.6709233,176.6271
 2255-Dec-10 23:59,2545025.499, ,m,220.8098299,5.7745364,176.677
 2256-Dec-10 23:59,2545391.499, , ,221.3947324,5.4371534,176.7898
 2257-Dec-10 23:59,2545756.499, ,m,221.9744905,5.5316523,176.9435
 2258-Dec-10 23:59,2546121.499, ,m,222.5522685,5.649115,177.1026
 2259-Dec-10 23:59,2546486.499, , ,223.128782,5.7782504,177.2014
 2260-Dec-10 23:59,2546852.499, ,m,223.707794,5.4076512,177.1851
 2261-Dec-10 23:59,2547217.499, , ,224.2837667,5.5452531,177.085
 2262-Dec-10 23:59,2547582.499, , ,224.8602972,5.6683156,176.9597
 2263-Dec-10 23:59,2547947.499, ,m,225.4371854,5.7737289,176.8452
 2264-Dec-10 23:59,2548313.499, , ,226.0173213,5.447585,176.768
 2265-Dec-10 23:59,2548678.499, , ,226.5939729,5.5501846,176.7237
 2266-Dec-10 23:59,2549043.499, ,m,227.1695527,5.6630383,176.721
 2267-Dec-10 23:59,2549408.499, , ,227.7438267,5.7951012,176.7694
 2268-Dec-10 23:59,2549774.499, ,m,228.3195159,5.4157849,176.8625
 2269-Dec-10 23:59,2550139.499, ,m,228.8902187,5.5417548,176.9955
 2270-Dec-10 23:59,2550504.499, , ,229.4593938,5.6618179,177.1194
 2271-Dec-10 23:59,2550869.499, ,m,230.0274174,5.7598188,177.1692
 2272-Dec-10 23:59,2551235.499, , ,230.5982148,5.4329845,177.1248
 2273-Dec-10 23:59,2551600.499, , ,231.1662426,5.5450662,177.0105
 2274-Dec-10 23:59,2551965.499, ,m,231.7346838,5.6600821,176.8822
 2275-Dec-10 23:59,2552330.499, , ,232.3035813,5.801265,176.7791
 2276-Dec-10 23:59,2552696.499, ,m,232.8755994,5.4319312,176.702
 2277-Dec-10 23:59,2553061.499, ,m,233.4438171,5.5547762,176.6655
 2278-Dec-10 23:59,2553426.499, , ,234.0109657,5.681209,176.6733
 2279-Dec-10 23:59,2553791.499, ,m,234.5764725,5.7728624,176.732
 2280-Dec-10 23:59,2554157.499, , ,235.1431682,5.4336271,176.8564
 2281-Dec-10 23:59,2554522.499, , ,235.7048815,5.543223,177.0174
 2282-Dec-10 23:59,2554887.499, ,m,236.2647597,5.6428804,177.1727
 2283-Dec-10 23:59,2555252.499, , ,236.8235433,5.7828438,177.2554
 2284-Dec-10 23:59,2555618.499, , ,237.3851381,5.4175476,177.2234
 2285-Dec-10 23:59,2555983.499, ,m,237.9437572,5.5402903,177.1212
 2286-Dec-10 23:59,2556348.499, , ,238.5029552,5.6798398,177.0044
 2287-Dec-10 23:59,2556713.499, ,m,239.0624745,5.7786339,176.9028
 2288-Dec-10 23:59,2557079.499, ,m,239.6249858,5.4431159,176.8388
 2289-Dec-10 23:59,2557444.499, , ,240.1838844,5.5616785,176.8104
 2290-Dec-10 23:59,2557809.499, ,m,240.7415541,5.6588341,176.8278
 2291-Dec-10 23:59,2558174.499, , ,241.2977166,5.7928145,176.9034
 2292-Dec-10 23:59,2558540.499, , ,241.8553258,5.4247931,177.025
 2293-Dec-10 23:59,2558905.499, ,m,242.4079452,5.5328523,177.1794
 2294-Dec-10 23:59,2559270.499, , ,242.9591936,5.6675265,177.3011
 2295-Dec-10 23:59,2559635.499, ,m,243.5096551,5.7680046,177.3222
 2296-Dec-10 23:59,2560001.499, ,m,244.0631315,5.4280438,177.2403
 2297-Dec-10 23:59,2560366.499, , ,244.6141592,5.5610768,177.1018
 2298-Dec-10 23:59,2560731.499, ,m,245.1658316,5.6643423,176.9646
 2299-Dec-10 23:59,2561096.499, , ,245.717982,5.8029955,176.8617
 2300-Dec-10 23:59,2561461.499, , ,246.2702449,5.9206138,176.7886
 2301-Dec-10 23:59,2561826.499, ,m,246.8218206,6.0214775,176.7559
 2302-Dec-10 23:59,2562191.499, , ,247.3723253,6.1574442,176.7691
 2303-Dec-10 23:59,2562556.499, , ,247.921374,6.258502,176.8326
 2304-Dec-10 23:59,2562922.499, ,m,248.4719306,5.8988611,176.9601
 2305-Dec-10 23:59,2563287.499, , ,249.0174029,6.028977,177.1145
 2306-Dec-10 23:59,2563652.499, ,m,249.5613701,6.1238214,177.2463
